,id,artist_name,key,mode,track_name,rel_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
128,4gdQ8QShlC3toP9Mkc8DwB,Cam’ron,6.0,1.0,Oh Boy,2002-01-01,70,0.0216,0.754,204707.0,0.767,0.0,0.172,-5.586,0.145,83.014,0.828
129,72SpPFrMYCXLB3Fbw9tEgf,DJ Sammy,8.0,1.0,Heaven,2002-02-26,66,0.0011,0.571,233600.0,0.953,0.000606,0.226,-5.601,0.0548,137.965,0.601
130,2QsoVMTKj5m5kgztTOep98,No Doubt,11.0,0.0,Hey Baby,2001-12-11,56,0.0618,0.705,207040.0,0.872,0.0,0.227,-3.557,0.126,93.628,0.75
131,6u5flhVFxKZrl9AApvf2SL,*NSYNC,0.0,0.0,Girlfriend,2001-07-24,51,0.0857,0.748,253600.0,0.809,1.48e-05,0.0282,-5.213,0.0904,93.963,0.868
132,2cxbxpHrND6i4uvUGVvC9J,Mario,0.0,1.0,Just a Friend 2002 - Radio Edit,2002-07-22,62,0.00541,0.538,214200.0,0.677,0.0,0.236,-6.099,0.187,132.346,0.913
133,215JYyyUnrJ98NK3KEwu6d,Sheryl Crow,4.0,1.0,Soak Up The Sun,2002-04-08,61,0.0398,0.717,292307.0,0.733,0.0,0.136,-4.985,0.0427,119.996,0.713
134,1BfRdnfPYrni7zj4ANodBX,P!nk,0.0,0.0,Don't Let Me Get Me - Radio Edit,2001,62,0.00234,0.624,210693.0,0.85,0.0,0.0621,-4.754,0.0756,98.525,0.615
135,5ZKVNTG7yu7gbX4vryqS2X,N.O.R.E.,3.0,0.0,Nothin',2002-01-01,57,0.317,0.791,264653.0,0.863,1.13e-06,0.27,-6.118,0.151,97.035,0.742
136,5Y0E3dOeynKuLDAXu0t0Bg,Tweet,10.0,0.0,Oops (Oh My) [feat. Missy Elliott],2002-04-02,64,0.233,0.66,237800.0,0.536,0.00669,0.111,-8.786,0.29,159.963,0.775
137,4kvdX9zzsix7jYHsRVkVUH,Kelly Clarkson,8.0,1.0,A Moment Like This,2003-04-15,59,0.163,0.414,228280.0,0.572,0.0,0.115,-3.918,0.0311,145.184,0.16
138,36jSIOSE72neBbKntCthqw,Truth Hurts,11.0,0.0,Addictive,2002-01-01,61,0.0737,0.701,226440.0,0.677,0.000162,0.187,-6.591,0.147,99.271,0.367
139,6CbcdeTQKj0qTaZTt0xkdk,Ashanti,2.0,0.0,Happy,2002-01-01,64,0.241,0.727,262227.0,0.515,3.74e-06,0.124,-6.553,0.0289,89.488,0.695
140,6Vecwo7AHst9V2CE3kmwr0,John Mayer,4.0,1.0,No Such Thing,2001-08-16,64,0.0383,0.668,231467.0,0.739,0.0,0.13,-4.919,0.0308,131.918,0.571
141,1BpV8IGf4XsRRJf4Xuui9q,P!nk,9.0,1.0,Just Like a Pill,2001,68,8.72e-05,0.689,236600.0,0.774,0.0,0.0941,-4.528,0.0278,102.054,0.25
142,21iEEekDSvQjVARSQ4dpXY,Various Artists,7.0,1.0,Down 4 U,2002-01-01,49,0.252,0.64,318213.0,0.59,0.0,0.665,-7.442,0.32,83.133,0.519
143,3E7ZwUMJFqpsDOJzEkBrQ7,Kylie Minogue,9.0,0.0,Can't Get You out of My Head,2001-10-01,77,0.0263,0.766,230640.0,0.563,0.683,0.115,-7.516,0.0339,126.007,0.964
144,3TwtrR1yNLY1PMPsrGQpOp,Five For Fighting,0.0,1.0,Superman (It's Not Easy),2000-09-26,72,0.0733,0.382,221693.0,0.416,0.0,0.0719,-9.303,0.0302,102.089,0.125
145,7BMO7O7ImjV8HNTH74Tshv,Eminem,9.0,0.0,Cleanin' Out My Closet,2002-05-26,73,0.0687,0.908,297840.0,0.758,0.0,0.0783,-4.753,0.174,148.015,0.87
146,3oXNIpoUMdk8qGkwCeXqGv,Musiq Soulchild,11.0,0.0,Halfcrazy,2002-05-07,60,0.462,0.412,254493.0,0.77,1.5e-06,0.0485,-6.057,0.18,101.955,0.418
147,36gOOIQaBwXZVKL5z2vC3Z,Mr. Cheeks,1.0,1.0,"Lights, Camera, Action!",2001-01-01,50,0.115,0.792,261027.0,0.93,0.0,0.292,-6.32,0.0693,105.505,0.812
148,563vSy3HB5NHxel1VGQCW6,Big Tymers,11.0,1.0,Still Fly,2002-01-01,65,0.0302,0.675,335613.0,0.607,8.97e-06,0.339,-3.538,0.162,177.928,0.56
149,1NRorokmYEtr1koWybvaE4,Alicia Keys,4.0,0.0,A Woman's Worth,2001-06-26,56,0.333,0.652,303333.0,0.41,0.0,0.064,-8.323,0.158,75.09,0.495
150,0gPQTLaqHDgdupKEok7J2x,Craig David,4.0,0.0,7 Days,2000-08-14,73,0.23,0.659,235133.0,0.812,0.0,0.0951,-7.499,0.0487,83.014,0.888
151,0Uhnzk5zI46IRlQ04LNOtc,Cam’ron,8.0,1.0,Hey Ma,2002-01-01,62,0.0256,0.791,232533.0,0.666,6.33e-06,0.0796,-5.484,0.341,90.345,0.938
152,3jagJCUbdqhDSPuxP8cAqF,Missy Elliott,1.0,1.0,Work It,2002-11-11,72,0.0778,0.884,263227.0,0.677,0.0,0.0732,-5.603,0.283,101.868,0.584
153,1Q9b6CeMcDuO0uq5OJCrqu,Ludacris,1.0,1.0,Move Bitch,2001-01-01,60,0.243,0.777,270867.0,0.764,0.0,0.103,-5.681,0.141,177.868,0.174
154,2AogRMqARWyUP7VQ3gmSoY,LeAnn Rimes,6.0,0.0,Can't Fight The Moonlight,2001-01-30,68,0.403,0.628,215507.0,0.834,0.0,0.051,-6.341,0.0497,97.865,0.626
155,6KRi6CBUitENJB4HQbSVSD,Enrique Iglesias,11.0,1.0,Escape,2001-01-01,54,0.0299,0.777,208040.0,0.852,0.000498,0.145,-5.329,0.0295,125.994,0.877
156,4x2YdtTppdbL4kHPOjaunq,Aaliyah,1.0,0.0,More Than A Woman,2001-07-07,60,0.0793,0.655,229867.0,0.649,0.000393,0.117,-5.653,0.089,86.968,0.759
157,6AfLmKXzhEZjwiVPs5jhdV,No Doubt,8.0,1.0,Hella Good,2001-12-11,59,0.0136,0.772,242587.0,0.665,0.012,0.0905,-3.947,0.0349,115.138,0.838
158,6gsmFgUiSTuinJlScwFODv,Faith Evans,11.0,0.0,I Love You,2001,55,0.00981,0.489,267160.0,0.757,0.0,0.234,-4.062,0.0926,168.004,0.567
159,747tpec1a0Hfqvj2za1pBs,Daniel Bedingfield,7.0,0.0,Gotta Get Thru This - D'N'D Radio Edit,2002-01-01,50,0.0852,0.837,161200.0,0.765,7.08e-05,0.1,-5.007,0.0631,133.57,0.912
160,4SnTf4ixVZCfQtxHNhky0T,Busta Rhymes,6.0,0.0,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,2001-11-07,57,0.0844,0.697,238600.0,0.793,0.0,0.0619,-4.699,0.323,89.767,0.56
161,5Z01UMMf7V1o0MzF86s6WJ,Eminem,2.0,1.0,"Lose Yourself - From ""8 Mile"" Soundtrack",2005-12-06,77,0.00868,0.692,326467.0,0.744,0.000423,0.359,-4.565,0.257,171.374,0.0612
162,0rT9f5BSZrZ6DvzfBEckG0,Michael Jackson,8.0,1.0,Butterflies,2001-10-29,60,0.0583,0.708,279160.0,0.655,2.1e-06,0.11,-2.69,0.0883,89.99,0.545
163,695CTjHEL9mQpfeUIaJB2e,Various Artists,10.0,0.0,What About Us? - Radio Mix,2021-12-31,0,0.246,0.532,237200.0,0.711,0.0,0.309,-1.608,0.361,186.268,0.739
164,15f8Cv8RXUlOOCIf2oaceN,Shakira,8.0,1.0,Underneath Your Clothes,2001-11-13,67,0.691,0.616,224067.0,0.597,0.0,0.104,-5.328,0.0415,165.508,0.362
165,1F1XjwRzMh8KT2BvH6ISkG,Mary J. Blige,6.0,1.0,Rainy Dayz,2001-08-28,51,0.182,0.476,276360.0,0.663,0.0,0.321,-6.905,0.191,74.884,0.525
166,0Uyh92tLyb9JawG8lmWCzJ,Ginuwine,3.0,0.0,Differences,2001-04-03,69,0.318,0.562,265533.0,0.594,0.0,0.311,-4.578,0.0558,62.876,0.423
167,2iOQF6h0z7m7Tf0VENdFUY,ProTracks (Karaoke),9.0,0.0,If I Could Go - In the Style of Angie Martinez (Karaoke Version Teaching Vocal),2010-02-01,5,0.496,0.791,263853.0,0.649,0.0,0.0566,-5.714,0.198,97.874,0.645
168,074v54tSEWLbq3Hu5wf6uh,Outkast,2.0,1.0,The Whole World (feat. Killer Mike),2001-10-04,54,0.0958,0.814,295347.0,0.852,1.32e-06,0.0288,-6.176,0.401,184.682,0.717
169,6fR6Z0Vc1K6yQWNUIKjAIR,No Doubt,4.0,1.0,Underneath It All,2001-12-11,60,0.235,0.729,302720.0,0.731,1.35e-06,0.391,-4.823,0.0682,138.204,0.838
170,5dXmPzPDTMWmxmpzxAV1JZ,City High,5.0,0.0,Caramel,2001-01-01,51,0.175,0.801,212293.0,0.66,9.5e-06,0.0748,-8.267,0.286,93.036,0.295
171,7cGcyNd7NVvDIwCAQSbJLI,LL Cool J,6.0,1.0,Luv U Better,2002-10-08,53,0.239,0.667,286907.0,0.808,0.0,0.298,-3.878,0.238,95.075,0.712
172,3SCVtAJq8li6HlKfM4M08u,Sean Paul,2.0,1.0,Gimme the Light,2002-11-12,62,0.141,0.778,228000.0,0.761,4.61e-05,0.0441,-5.529,0.0525,107.288,0.923
173,4CCUjYJPbSXLL23BFeBVbI,*NSYNC,11.0,0.0,Gone,2001-07-24,54,0.43,0.704,292000.0,0.409,0.0,0.109,-8.581,0.0597,113.863,0.495
174,52gqeRlrBE7hqMlRxEsi6y,Ja Rule,6.0,1.0,Livin' It Up,2001-01-01,67,0.0554,0.874,257067.0,0.768,0.0,0.041,-4.086,0.311,106.095,0.636
175,4SyadrABZJIjeND1HPJS31,Ludacris,7.0,1.0,Rollout (My Business),2001-01-01,63,0.0949,0.921,296587.0,0.668,0.0,0.592,-8.73,0.235,131.059,0.892
176,4KqTGPPmXowMPEoShSVOta,The Goo Goo Dolls,1.0,1.0,Here Is Gone,2002-04-08,58,0.00052,0.338,238173.0,0.685,0.000512,0.109,-5.178,0.0322,102.192,0.221
177,7nWsh14AHpnTzq1Xejz90U,Mary J. Blige,6.0,0.0,No More Drama,2001-01-01,55,0.534,0.653,326240.0,0.837,7.12e-05,0.0784,-6.818,0.124,97.914,0.64
178,2RLpFEf6d0708O7Bqhjyxg,Dirty Vegas,9.0,0.0,Days Go By,2002,52,0.0499,0.786,432147.0,0.853,0.0872,0.35,-8.274,0.0688,126.99,0.309
179,6cZPfzVtkicrA3CyjqYKhu,Ashanti,4.0,0.0,Baby,2002-01-01,58,0.0084,0.567,265707.0,0.58,5.37e-06,0.0342,-5.757,0.223,157.596,0.46
180,1sR3kJi14jA8Gau3a0yXAo,Kenny Chesney,7.0,1.0,The Good Stuff,2002-04-02,58,0.255,0.612,200440.0,0.62,0.0,0.129,-9.785,0.0645,143.78,0.502
181,2EcW94ak7kYH4mDMvI7iWg,Fat Joe,8.0,1.0,We Thuggin' (feat. R. Kelly),2001-12-04,36,0.177,0.896,213533.0,0.649,0.0,0.0759,-3.792,0.208,99.107,0.822
182,0eHT8N5YQglv8cYYizXvSw,Steve Holy,7.0,1.0,Good Morning Beautiful,2000-10-03,58,0.452,0.565,210933.0,0.5,0.0,0.137,-8.822,0.031,70.984,0.242
183,0qvlhVNm7L5IWabWF5hlEL,Aaliyah,5.0,1.0,Rock The Boat,2001-07-07,68,0.0702,0.637,274733.0,0.725,0.00438,0.203,-5.073,0.0333,92.99,0.415
184,1FV374EPG5CrjdIbIMLkcv,Alan Jackson,11.0,1.0,Drive (For Daddy Gene),2002-01-15,64,0.338,0.713,242733.0,0.579,0.0,0.174,-8.066,0.0413,125.179,0.511
185,6a0e5Fb8cwz8pklTJOFGju,Jewel,2.0,1.0,Standing Still,2001-10-30,52,0.152,0.614,270333.0,0.681,7.32e-06,0.0797,-6.616,0.0337,123.898,0.341
186,38084tN66v4KHqiLpl9cN8,Jaheim,5.0,1.0,Anything (feat. Next),2001-03-13,53,0.0516,0.731,287027.0,0.377,0.0,0.137,-7.907,0.0425,105.743,0.452
187,0pLmfgIANOX9FB9uZDU43x,Brandy,10.0,0.0,Full Moon,2002-02-25,51,0.358,0.692,248933.0,0.656,0.0029,0.0929,-4.81,0.151,105.994,0.629
188,2nBY2iQvxOIXrdlJvg7ZPo,B2K,2.0,1.0,Uh Huh,2002,51,0.0881,0.855,223293.0,0.681,3.7e-06,0.0592,-4.955,0.0688,99.699,0.908
189,2FTZeRHQ4gRPViPMpWL9uX,Céline Dion,8.0,1.0,I'm Alive,2001-01-01,70,0.0247,0.691,210227.0,0.64,5.24e-06,0.2,-5.087,0.0384,101.991,0.452
190,2q7eVUjdkQqEoYjqgkmucE,Various Artists,2.0,1.0,Turn Off The Light,2022-01-05,0,0.0721,0.593,276067.0,0.673,0.000388,0.431,-6.257,0.113,180.214,0.645
191,3YxKqZFpcxBPvpUssL8FS2,George Strait,1.0,1.0,Living And Living Well,2001-01-01,46,0.347,0.602,218307.0,0.683,0.00338,0.11,-6.82,0.0304,120.787,0.522
192,3vzmDjQ7E6gzAVg4ecp6XU,Toby Keith,1.0,0.0,My List,2008-01-01,47,0.332,0.629,199813.0,0.737,0.0,0.147,-4.309,0.0323,87.068,0.341
193,5u1UPjWL3qbAbOcCLB1UYZ,Various Artists,7.0,1.0,Hands Clean,2021-12-31,1,0.00189,0.506,272467.0,0.806,1.57e-06,0.52,-4.777,0.0292,100.114,0.491
194,00Mb3DuaIH1kjrwOku9CGU,Avril Lavigne,0.0,1.0,Sk8er Boi,2002-06-04,79,6.79e-05,0.487,204000.0,0.9,0.0,0.358,-4.417,0.0482,149.937,0.484
195,0JiX8NsRdCHm8GliFuf97V,The Chicks,2.0,1.0,Long Time Gone,2002-08-27,53,0.18,0.549,249412.0,0.693,1.75e-06,0.153,-5.572,0.0311,170.241,0.819
196,3eSwvMfSA0Fyku6Ak5JEw0,Alan Jackson,0.0,1.0,Where Were You (When the World Stopped Turning),2010-11-19,54,0.549,0.623,305093.0,0.387,0.0,0.0764,-9.537,0.0316,115.362,0.189
197,6W2Ef5Ph6ILTUAedoQ3QIv,Justin Timberlake,6.0,0.0,Like I Love You,2002-11-04,65,0.0439,0.853,283627.0,0.811,0.000307,0.0703,-4.927,0.0646,114.964,0.9
198,0NdEFLohwfZpyncrBCq1ZY,Toya,6.0,0.0,I Do!!,2001-07-09,44,0.0859,0.781,213493.0,0.583,0.00216,0.058,-7.83,0.0628,156.264,0.91
199,4RY96Asd9IefaL3X4LOLZ8,50 Cent,6.0,0.0,In Da Club,2003-02-06,74,0.26,0.902,193467.0,0.72,0.0,0.0749,-2.776,0.347,90.059,0.805
200,5dNfHmqgr128gMY2tc5CeJ,R. Kelly,1.0,1.0,Ignition - Remix,2003,72,0.061,0.795,186067.0,0.523,0.0,0.0914,-7.165,0.0423,133.024,0.855
201,5qTvkDrSfvwDv6RBjjcfQr,Sean Paul,10.0,0.0,Get Busy,2002-11-12,77,0.615,0.735,211666.0,0.824,0.0,0.158,-4.143,0.036,100.202,0.726
202,5IVuqXILoxVWvWEPm82Jxr,Beyoncé,2.0,0.0,Crazy In Love (feat. Jay-Z),2003-06-24,79,0.00249,0.646,236133.0,0.77,0.0,0.0715,-6.596,0.226,99.165,0.681
203,3WbphvawbMZ8FyqDxYGdSQ,3 Doors Down,7.0,1.0,When I'm Gone,2002-11-12,71,0.00385,0.53,260333.0,0.768,0.0,0.103,-5.611,0.0284,148.095,0.374
204,0PXWpNBYg52gABrn1qL1bD,Matchbox Twenty,9.0,1.0,Unwell - 2007 Remaster,2007-10-02,62,0.0456,0.442,237267.0,0.793,0.0,0.328,-5.152,0.0347,80.985,0.437
205,0l3GEbH3CviUytD6iX4wzg,Chingy,2.0,1.0,Right Thurr,2003-01-01,70,0.15,0.866,250747.0,0.749,0.0,0.0614,-3.977,0.253,92.074,0.891
206,0tr492xughUjNeqSDDD5nK,Aaliyah,10.0,1.0,Miss You,2002-12-10,51,0.655,0.678,245227.0,0.338,0.0,0.215,-9.899,0.0319,109.888,0.502
207,69j0KoPJuwpnbGWrfn7Yll,Kid Rock,7.0,1.0,Picture (feat. Sheryl Crow),2001-11-19,71,0.172,0.692,298960.0,0.496,6.42e-06,0.107,-7.332,0.0241,97.945,0.376
208,0COqiPhxzoWICwFCS4eZcp,Evanescence,4.0,0.0,Bring Me To Life,2003-03-04,82,0.00721,0.331,235893.0,0.943,2.06e-06,0.242,-3.188,0.0698,94.612,0.296
209,0r2Bul2NuCViraT2zX1l5j,Lil Jon & The East Side Boyz,1.0,1.0,Get Low,2002-10-29,75,0.0301,0.521,334067.0,0.625,0.0,0.121,-7.47,0.067,101.019,0.136
210,4WY3HyGXsWqjFRCVD6gnTe,Beyoncé,1.0,1.0,Baby Boy (feat. Sean Paul),2003-06-24,67,0.0825,0.655,244827.0,0.488,1.16e-06,0.221,-9.17,0.22,91.025,0.791
211,4TJduXYW1Pg96EDNnfiwxJ,Murphy Lee,1.0,1.0,Shake Ya Tailfeather - Radio Edit,2003-01-01,67,0.134,0.715,295173.0,0.733,0.0,0.157,-7.068,0.262,87.665,0.897
212,41bIQPBE1lFN0mmw6Lmssz,50 Cent,6.0,0.0,21 Questions,2003-02-06,73,0.353,0.576,224427.0,0.807,0.000363,0.0512,-3.908,0.317,90.012,0.908
213,3kgutGd839IOYRl6ekeq6V,Jennifer Lopez,1.0,1.0,All I Have (feat. LL Cool J),2002-11-19,59,0.265,0.699,254467.0,0.668,0.0,0.141,-5.305,0.106,83.074,0.472
214,3TCauNPqFiniaYHBvEVoHG,Christina Aguilera,5.0,0.0,Beautiful,2002-07-19,73,0.578,0.456,238560.0,0.573,3.05e-06,0.114,-3.866,0.0275,76.19,0.0992
215,04ZGI45egPlDsjKTrLLzvR,B the Star,4.0,0.0,"I Know What You Want - Originally Performed By Busta Rhymes, Mariah Carey & The Flipmode Squad",2011-04-05,20,2.28e-05,0.713,275306.0,0.726,0.0,0.219,-6.34,0.0449,87.353,0.46
216,1jlG3KJ3gdYmhfuySFfpO1,Avril Lavigne,9.0,1.0,I'm with You,2002-06-04,73,0.08,0.457,223067.0,0.406,0.0,0.117,-7.462,0.0291,151.95,0.208
217,0RFgvrhkf9FiDRLA0BhzpZ,Uncle Kracker,11.0,1.0,Drift Away,2002-07-09,70,0.181,0.583,255560.0,0.66,0.0,0.0979,-5.078,0.0377,151.956,0.861
218,0aULRU35N9kTj6O1xMULRR,Lil' Kim,2.0,1.0,Magic Stick,2003-03-03,59,0.117,0.849,359973.0,0.499,4.97e-05,0.268,-7.872,0.271,92.982,0.504
219,2D1hlMwWWXpkc3CZJ5U351,50 Cent,10.0,0.0,P.I.M.P.,2003-02-06,68,0.0444,0.7,249467.0,0.758,1.3e-05,0.0401,-3.012,0.342,78.693,0.889
220,6FTJuZtQZvmPPRFmrcno9J,B2K,1.0,0.0,"Bump, Bump, Bump (feat. P. Diddy)",2002-12-10,52,0.0998,0.834,278573.0,0.685,0.0,0.0514,-5.862,0.225,95.507,0.877
221,0yHConG49418wPs8UfAt44,Fabolous,7.0,0.0,Into You (feat. Tamia),2003-02-01,69,0.233,0.546,295773.0,0.538,0.0,0.118,-7.886,0.0523,182.12,0.58
222,6lrRIfQDcikJ5y5DtyZPuJ,Fabolous,9.0,1.0,Can't Let You Go (feat. Mike Shorey & Lil' Mo),2003-02-01,63,0.231,0.646,223973.0,0.6,0.0,0.0794,-6.569,0.458,192.082,0.811
223,2iclfHORMqpR3TxuhwVRhD,Ja Rule,1.0,1.0,Mesmerize,2002-01-01,67,0.0563,0.764,278720.0,0.648,0.0,0.414,-6.639,0.206,90.1,0.391
224,3CNqo3gYrfexdrtjFmC9he,Black Eyed Peas,5.0,1.0,Where Is The Love?,2003,72,0.11,0.834,272533.0,0.696,0.0,0.13,-3.224,0.197,94.09,0.804
225,41IShViF79gmulEkIHAjcb,Santana,2.0,1.0,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,2002-09-30,63,0.0714,0.59,254467.0,0.929,0.000153,0.0598,-3.236,0.0478,119.818,0.674
226,5Z01UMMf7V1o0MzF86s6WJ,Eminem,2.0,1.0,"Lose Yourself - From ""8 Mile"" Soundtrack",2005-12-06,77,0.00868,0.692,326467.0,0.744,0.000423,0.359,-4.565,0.257,171.374,0.0612
227,6pWzCKTrKrwbUPzY8RLCoP,Ashanti,4.0,0.0,Rock Wit U (Awww Baby),2003-01-01,68,0.408,0.71,209120.0,0.797,0.0,0.16,-3.006,0.0582,94.998,0.849
228,7Lf7oSEVdzZqTA0kEDSlS5,Justin Timberlake,8.0,0.0,Cry Me a River,2002-11-04,76,0.577,0.624,288333.0,0.654,0.0,0.104,-6.582,0.183,73.898,0.564
229,3OUApyz3jDB3syGUNGqB1d,Tyrese,3.0,0.0,How You Gonna Act Like That,2002-12-01,63,0.107,0.733,294693.0,0.521,0.0,0.0692,-3.657,0.0457,112.913,0.525
230,1AWQoqb9bSvzTjaLralEkT,Justin Timberlake,4.0,0.0,Rock Your Body,2002-11-04,79,0.201,0.892,267267.0,0.714,0.000234,0.0521,-6.055,0.141,100.972,0.817
231,5dWfl2PBpKHpBVdz95wxK1,Wayne Wonder,5.0,0.0,No Letting Go,2003,65,0.0479,0.496,202013.0,0.819,0.000215,0.177,-5.656,0.0444,100.215,0.317
232,0iFOG4Ki9aDmJUYUFHQlPG,The Neptunes,9.0,0.0,Frontin' (feat. Jay-Z) - Club Mix,2003-08-19,71,0.453,0.894,236507.0,0.404,1.57e-06,0.0801,-5.913,0.13,102.009,0.759
233,5hviCr3lgg6LY6noG6DPKs,The Chicks,2.0,1.0,Landslide,2002-08-27,69,0.534,0.571,230549.0,0.438,1.56e-05,0.187,-7.007,0.0279,145.948,0.444
234,3jagJCUbdqhDSPuxP8cAqF,Missy Elliott,1.0,1.0,Work It,2002-11-11,72,0.0778,0.884,263227.0,0.677,0.0,0.0732,-5.603,0.283,101.868,0.584
235,5ljCWsDlSyJ41kwqym2ORw,JAY-Z,9.0,0.0,03' Bonnie & Clyde,2002-11-12,69,0.23,0.759,205560.0,0.678,0.0,0.15,-5.148,0.314,89.64,0.327
236,39YovPslPCXbFYhlYjsZ2Y,Nivea,11.0,0.0,Don't Mess With My Man (feat. Brian Casey & Brandon Casey),2002-12-10,61,0.114,0.879,213227.0,0.73,0.0,0.241,-4.369,0.164,99.925,0.885
237,6BIcjFZIVDZxNAcofRFPx4,Monica,8.0,1.0,So Gone,2003,67,0.176,0.618,242773.0,0.552,0.0,0.252,-6.863,0.0981,81.975,0.586
238,7kAFSrTIOiVZ0gnHBuAH3l,Nelly,4.0,0.0,Air Force Ones,2002-06-25,63,0.0847,0.784,304000.0,0.459,0.0,0.079,-9.74,0.317,164.062,0.618
239,1AjQE5MtP5jHQMyDepbvLI,Lumidee,6.0,1.0,"Never Leave You (Uh Oooh, Uh Oooh)",2003-01-01,63,0.0391,0.811,184907.0,0.657,0.712,0.0798,-6.197,0.362,199.958,0.777
240,35r4rVRvXnFcMsQlGifVsw,Various Artists,11.0,0.0,Beautiful,2022-01-05,0,0.298,0.893,299147.0,0.74,0.0,0.0881,-4.936,0.133,101.024,0.963
241,75DjPjiIp2fvJDjtt41Jfs,Missy Elliott,0.0,1.0,Gossip Folks (feat. Ludacris),2002-11-11,59,0.362,0.707,234893.0,0.538,0.0,0.317,-5.264,0.505,121.732,0.439
242,2CZi8d774dBB0wiuWMIpr8,Kelly Clarkson,11.0,0.0,Miss Independent,2003-04-15,58,0.0861,0.655,214787.0,0.623,0.000346,0.0652,-6.302,0.116,175.973,0.615
243,0E29BKKGCJHcb7b9oIWgGB,Train,3.0,1.0,Calling All Angels,2003-06-03,59,0.0746,0.454,242200.0,0.839,0.0,0.279,-5.368,0.0441,166.166,0.529
244,5TpaWJKnuyA4MjzAbFXSTQ,Youngbloodz,6.0,0.0,Damn! (feat. Lil' Jon) - Club Mix,2003-07-25,57,0.0149,0.772,298600.0,0.724,0.0,0.355,-5.799,0.307,84.038,0.518
245,2xnVdRMaQBkRfZyefKC2ec,Clay Aiken,11.0,1.0,This Is The Night,2003-06-03,22,0.151,0.528,212200.0,0.56,1.28e-06,0.3,-8.296,0.0268,99.037,0.372
246,7vFv0yFGMJW3qVXbAd9BK9,John Mayer,5.0,1.0,Your Body Is a Wonderland,2001-08-16,75,0.0206,0.647,249627.0,0.729,0.0489,0.134,-6.251,0.0236,94.01,0.687
247,1AEYT6VxrxXPMoQUxsY0E4,Trapt,4.0,0.0,Headstrong,2002-11-05,75,0.000172,0.492,285570.0,0.896,2.78e-06,0.189,-5.819,0.117,184.981,0.534
248,5ojJNnX5ND2gMGojPd3NiO,Ginuwine,1.0,1.0,In Those Jeans,2003-04-08,63,0.508,0.691,243307.0,0.541,0.0,0.0753,-5.873,0.0776,127.683,0.319
249,6Taqaz2GuBrfXYfPotQyop,Various Artists,6.0,1.0,Stand Up,2022-01-05,0,0.344,0.754,216341.0,0.854,0.0,0.0825,-4.192,0.328,99.095,0.772
250,4tK4ARuilOrBzwVQK73E0Y,Jason Mraz,10.0,1.0,The Remedy (I Won't Worry),2002-10-15,61,0.04,0.589,256441.0,0.867,0.0,0.306,-4.523,0.0385,94.519,0.795
251,43LdgobPlcCc5g9Kmactvy,Santana,10.0,1.0,Why Don't You & I (feat. Chad Kroeger),2002-09-30,54,0.136,0.495,274360.0,0.894,0.0,0.106,-4.89,0.102,168.062,0.777
252,0ZHu7jkSSrT0eK4OxuG4O5,JAY-Z,6.0,1.0,Excuse Me Miss,2002-11-12,59,0.0305,0.714,281240.0,0.862,0.0,0.0884,-5.531,0.286,92.849,0.887
253,4ZOyH6KjomjlqCz3oFqglr,Jennifer Lopez,6.0,1.0,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,2002-11-19,67,0.00833,0.844,187840.0,0.754,3.42e-06,0.0575,-5.46,0.207,100.002,0.961
254,5B7XIcS5T76NJZFOHX30Io,Michelle Branch,8.0,1.0,Are You Happy Now?,2003-06-24,51,0.0039,0.484,230760.0,0.827,0.00143,0.0876,-5.324,0.046,179.566,0.717
255,5eQtR62IZ8P8qZM2pSD9Ip,Shania Twain,6.0,1.0,Forever And For Always,2002-01-01,57,0.232,0.469,283000.0,0.722,0.0,0.123,-4.806,0.0326,85.984,0.529
256,0DcrhZ12WcCqruCs8ibXSf,Johnny Nash,2.0,1.0,I Can See Clearly Now - Edit,1972,69,0.633,0.681,164733.0,0.373,0.00113,0.0751,-13.2,0.0568,123.423,0.623
257,6fR6Z0Vc1K6yQWNUIKjAIR,No Doubt,4.0,1.0,Underneath It All,2001-12-11,60,0.235,0.729,302720.0,0.731,1.35e-06,0.391,-4.823,0.0682,138.204,0.838
258,4gJoAvFpDvaeqm2EKYGmhb,Daniel Bedingfield,10.0,1.0,If You're Not The One,2002-01-01,53,0.561,0.687,257160.0,0.537,0.0,0.107,-7.639,0.0305,120.023,0.264
259,5uj2AfrbHQREGXVxhqhvyU,R. Kelly,1.0,1.0,Thoia Thoing,2003-09-23,38,0.274,0.582,221267.0,0.642,2.98e-05,0.0717,-4.925,0.307,85.565,0.936
260,3NLrRZoMF0Lx6zTlYqeIo4,3 Doors Down,10.0,0.0,Here Without You,2002-11-12,77,0.0492,0.557,238733.0,0.533,0.0,0.205,-6.817,0.0252,143.994,0.233
261,6rpNe6gSkmiYW6BfSFATi5,50 Cent,1.0,1.0,"Wanksta - From ""8 Mile"" Soundtrack",2003-02-06,54,0.02,0.806,219400.0,0.867,0.0,0.131,-3.538,0.157,81.033,0.904
